id,imdb_id,name,gross,date,theater,time,num_of_shows,ticket_price
413,tt2872718,NIGHTCRAWLER,276,2015-02-05,1,21:00,1,8.0
641,tt2980706,PLANES: FIRE AND RESCUE,276,2014-08-23,2,13:00,1,8.0
186,tt3152624,TRAINWRECK,276,2015-11-04,1,21:10,1,8.0
186,tt3152624,TRAINWRECK,276,2015-11-25,1,21:35,1,8.0
67,tt3850590,KRAMPUS,276,2016-01-03,2,18:30,1,8.0
384,tt1817273,THE PLACE BEYOND THE PINES (Baby Brigade),277,2013-06-10,1,18:45,1,6.0
68,tt3076658,CREED (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/278?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),277,2016-02-11,1,18:30,1,8.0
397,tt0143348,"LONE WOLF AND CUB: BABY CART IN PERIL, co-presented by Soja Martial Arts (Martial Arts Matinee) (<a target=”_blank” href=http://brownpapertickets.com/event/560717>Purchase Tickets Online</a>)",278,2014-02-08,2,15:00,1,8.0
89,tt0810819,THE DANISH GIRL,278,2016-01-31,2,15:20,1,8.0
996,tt1024648,ARGO,278,2013-03-31,1,19:10,1,6.0
35,tt1979388,THE GOOD DINOSAUR (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/304?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),278,2016-02-14,2,12:20,1,8.0
234,tt1985966,CLOUDY WITH A CHANCE OF MEATBALLS 2,278,2013-11-29,2,12:30,1,8.0
474,tt2073520,Broaklyn Film & Theater Co. Presents: AN OVERSIMPLIFICATION OF HER BEAUTY,278,2013-07-24,1,18:30,1,8.0
1151,tt2278388,THE GRAND BUDAPEST HOTEL,278,2014-08-10,2,17:10,1,8.0
487,tt2321549,THE BABADOOK,278,2015-01-18,2,21:30,1,8.0
36,tt3170832,ROOM,278,2015-11-22,1,18:20,1,8.0
943,tt0084726,STAR TREK 2: THE WRATH OF KHAN (Nerve Wrackin' Theater) (<a target=”_blank” href=http://brownpapertickets.com/event/724191>Purchase Tickets Online</a>),280,2014-09-06,2,15:00,1,8.0
742,tt0118715,THE BIG LEBOWSKI (Party at the Parkway)(<a target=”_blank” href=http://brownpapertickets.com/event/501825>Purchase Tickets Online</a>),280,2013-11-24,2,21:20,1,8.0
1004,tt0203009,"MOULIN ROUGE with the Barely Legal Crowd Pleasers (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/397745"">Purchase Tickets Online</a>)",280,2013-06-15,2,22:30,1,10.0
104,tt0347149,HOWL'S MOVING CASTLE (subtitled),280,2016-02-17,1,21:10,1,8.0
122,tt0470752,EX MACHINA,280,2015-06-09,2,21:15,1,8.0
120,tt1392190,MAD MAX: FURY ROAD,280,2015-09-07,1,13:10,1,8.0
20,tt1596363,THE BIG SHORT (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/470?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),280,2016-03-14,1,18:45,1,8.0
386,tt1673697,THE SAPPHIRES,280,2013-05-24,1,18:30,1,6.0
286,tt1706620,SNOWPIERCER,280,2014-09-05,2,21:40,1,8.0
619,tt1762399,WALKING WITH DINOSAURS,280,2014-01-18,1,12:30,1,8.0
1080,tt1979320,RUSH,280,2013-12-25,2,18:20,1,8.0
635,tt1980929,BEGIN AGAIN,280,2014-08-17,1,15:35,1,8.0
268,tt2015381,GUARDIANS OF THE GALAXY,280,2014-11-28,2,13:15,1,8.0
485,tt2235108,DEAR WHITE PEOPLE,280,2015-01-25,2,19:00,1,8.0
1146,tt2281587,MUPPETS MOST WANTED,280,2014-05-21,1,18:30,1,8.0
295,tt2305051,WILD,280,2015-03-06,2,18:30,1,8.0
64,tt2379713,SPECTRE,280,2016-01-05,2,18:20,1,8.0
199,tt2390361,ENOUGH SAID,280,2013-11-22,2,20:30,1,8.0
421,tt2431286,PHILOMENA,280,2014-03-09,2,15:00,1,8.0
284,tt2872732,LUCY,280,2014-09-09,1,20:55,1,8.0
119,tt3079380,SPY,280,2015-08-09,2,15:00,1,8.0
676,tt3089388,TIM'S VERMEER,280,2014-04-16,2,19:00,1,8.0
800,tt3165612,SLEEPING WITH OTHER PEOPLE,280,2015-10-17,2,19:30,2,8.0
36,tt3170832,ROOM (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/432?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),280,2016-03-09,2,20:50,1,8.0
76,tt3203606,TRUMBO,280,2016-01-09,2,14:10,1,8.0
597,tt4044364,CITIZENFOUR,280,2015-01-19,1,15:45,1,8.0
402,tt4316236,THE BLACK PANTHERS: VANGUARD OF THE REVOLUTION,280,2015-11-09,2,19:00,1,8.0
485,tt2235108,DEAR WHITE PEOPLE,281,2015-01-15,2,18:30,1,8.0
664,tt3235888,IT FOLLOWS,281,2015-05-15,1,21:45,1,8.0
139,tt4316236,THE BLACK PANTHERS: VANGUARD OF THE REVOLUTION,281,2015-11-16,1,20:45,1,8.0
567,tt0086525,"VALLEY GIRL (Parkway Classics) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/318411"">Purchase Tickets Online</a>",282,2013-02-21,2,21:30,1,6.0
632,tt0092890,DIRTY DANCING (Blockbusters) (<a target=”_blank” href=http://brownpapertickets.com/event/2403673>Purchase Tickets Online</a>),282,2015-11-19,2,21:30,1,8.0
173,tt0369610,JURASSIC WORLD,282,2015-09-24,1,18:50,1,8.0
1003,tt0453562,42,282,2013-06-15,1,20:00,1,6.0
654,tt1600196,THE DROP,282,2014-10-10,1,21:30,1,8.0
341,tt1790885,ZERO DARK THIRTY,282,2013-03-22,2,19:00,1,6.0
712,tt1821549,NEBRASKA,282,2014-03-23,1,18:15,1,8.0
383,tt1854513,BLANCANIEVES,282,2013-06-04,2,21:30,1,6.0
242,tt2179116,THE KINGS OF SUMMER,282,2013-08-07,1,19:00,1,8.0
248,tt2332579,CRYSTAL FAIRY AND THE MAGICAL CACTUS,282,2013-08-08,1,21:45,1,8.0
64,tt2379713,SPECTRE,282,2015-12-18,1,21:30,1,8.0
191,tt2554274,CRIMSON PEAK,282,2015-11-22,1,20:50,1,8.0
121,tt3850214,DOPE,282,2015-08-20,1,19:05,1,8.0
35,tt1979388,THE GOOD DINOSAUR (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/344?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),283,2016-02-20,1,12:20,1,8.0
566,tt2306745,SOUND CITY (2 for 1 Wednesday),283,2013-02-20,2,21:45,2,6.0
1166,tt2357291,RIO 2,283,2014-06-06,2,17:00,1,8.0
413,tt2872718,NIGHTCRAWLER,283,2015-02-10,2,21:00,1,8.0
308,tt2883512,CHEF,283,2014-09-24,2,21:10,1,8.0
399,tt0086373,"STRANGE BREW, co-presented by 21st Amendment for Beer Week (<a target=”_blank” href=http://brownpapertickets.com/event/564637>Purchase Tickets Online</a>)",284,2014-02-10,2,21:00,1,8.0
279,tt0087332,GHOSTBUSTERS,284,2015-11-01,1,14:25,1,8.0
396,tt0089017,DESPERATELY SEEKING SUSAN (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/564493>Purchase Tickets Online</a>),284,2014-02-13,2,21:15,1,8.0
173,tt0369610,JURASSIC WORLD,284,2015-09-20,1,15:30,1,8.0
580,tt1535108,ELYSIUM,284,2013-10-20,2,20:30,1,8.0
152,tt1661199,CINDERELLA,284,2015-05-17,2,15:25,1,8.0
770,tt1706620,SNOWPIERCER,284,2014-09-19,1,21:40,1,8.0
850,tt1911658,THE PENGUINS OF MADAGASCAR,284,2014-12-26,2,12:15,1,8.0
305,tt1972571,A MOST WANTED MAN,284,2014-10-04,2,20:45,1,8.0
533,tt2101441,SPRING BREAKERS (2 for 1 Wednesday),284,2013-04-24,2,21:30,3,6.0
636,tt2103281,DAWN OF THE PLANET OF THE APES,284,2014-08-17,1,17:55,1,8.0
235,tt2278871,BLUE IS THE WARMEST COLOR,284,2013-12-12,2,20:45,1,8.0
138,tt2340650,EAST SIDE SUSHI,284,2015-10-31,1,18:45,1,8.0
1163,tt2479800,PALO ALTO,284,2014-06-11,2,19:00,1,8.0
483,tt2576852,THE TALE OF PRINCESS KAGUYA - In Japanese with English subtitles,284,2015-01-05,1,21:30,1,8.0
413,tt2872718,NIGHTCRAWLER,284,2015-01-28,1,21:15,1,8.0
267,tt3169706,PRIDE,284,2014-11-28,2,16:00,1,8.0
851,tt2347569,FRANCES HA,285,2013-06-28,1,21:45,1,6.0
156,tt3660770,MONKEY KINGDOM,285,2015-06-06,1,16:40,1,8.0
45,tt0096283,MY NEIGHBOR TOTORO (dubbed) (<a target=”_blank” href=*https://ticketing.us.veezi.com/purchase/408?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3DPurchase Tickets Online</a>),286,2016-03-04,2,16:00,1,8.0
214,tt0790636,DALLAS BUYERS CLUB,286,2014-02-20,1,18:30,1,8.0
188,tt1398426,STRAIGHT OUTTA COMPTON,286,2015-11-15,1,17:20,1,8.0
287,tt1605717,FRANK,286,2014-09-07,1,21:20,1,8.0
730,tt1783732,JOHN DIES AT THE END,286,2013-02-22,2,21:30,1,6.0
672,tt1798709,HER,286,2014-04-06,1,17:30,1,8.0
187,tt2096673,INSIDE OUT,286,2015-11-18,1,19:20,1,8.0
199,tt2390361,ENOUGH SAID,286,2013-11-24,1,20:30,1,8.0
191,tt2554274,CRIMSON PEAK,286,2015-11-21,1,21:55,1,8.0
413,tt2872718,NIGHTCRAWLER,286,2015-01-21,2,19:00,1,8.0
637,tt2910274,OBVIOUS CHILD,286,2014-08-27,2,19:00,1,8.0
119,tt3079380,SPY,286,2015-07-23,1,18:30,1,8.0
140,tt3397884,SICARIO,286,2015-11-25,2,18:40,1,8.0
667,tt0087995,"REPO MAN, a benefit for 924 Gilman (<a target=”_blank” href=http://brownpapertickets.com/event/1443700>Purchase Tickets Online</a>)",287,2015-05-10,2,12:30,1,8.0
305,tt1972571,A MOST WANTED MAN,287,2014-10-05,1,17:55,1,8.0
109,tt0095016,DIE HARD (Blockbuster Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2491643>Purchase Tickets Online</a>),288,2016-02-18,1,21:30,1,8.0
417,tt0110148,INTERVIEW WITH THE VAMPIRE (Party at the Parkway) (<a target=”_blank” href=http://brownpapertickets.com/event/1224575>Purchase Tickets Online</a>),288,2015-02-08,1,21:10,1,8.0
125,tt0903657,LOVE & MERCY,288,2015-08-29,1,16:00,1,8.0
353,tt1020072,SELMA,288,2015-03-28,2,17:45,1,8.0
142,tt1051904,GOOSEBUMPS,288,2015-11-28,2,16:05,1,8.0
823,tt1300854,IRON MAN 3,288,2013-07-12,1,18:45,1,6.0
826,tt1343092,THE GREAT GATSBY,288,2013-07-16,1,18:30,1,6.0
428,tt1453405,MONSTERS UNIVERSITY,288,2013-09-13,2,18:00,1,8.0
288,tt1587310,MALEFICENT,288,2014-08-23,1,15:20,1,8.0
1185,tt1621046,CESAR CHAVEZ,288,2014-04-25,1,21:30,1,8.0
1181,tt1646971,HOW TO TRAIN YOUR DRAGON 2,288,2014-07-26,1,12:40,1,8.0
1162,tt1714915,ONLY LOVERS LEFT ALIVE,288,2014-06-19,1,20:50,1,8.0
1176,tt1843866,CAPTAIN AMERICA: WINTER SOLDIER,288,2014-06-08,1,17:40,1,8.0
234,tt1985966,CLOUDY WITH A CHANCE OF MEATBALLS 2,288,2013-11-30,1,16:45,1,8.0
136,tt2076220,Holy Motors,288,2012-12-30,2,20:30,1,6.0
136,tt2076220,HOLY MOTORS,288,2013-01-09,1,22:00,1,6.0
591,tt2084953,TERMS & CONDITIONS MAY APPLY (Doc Night at The New Parkway) (<a target=”_blank” href=http://www.brownpapertickets.com/event/441964>Purchase Tickets Online</a>),288,2013-08-20,2,19:00,1,6.0
202,tt2229499,DON JON,288,2013-11-22,1,21:45,1,8.0
485,tt2235108,DEAR WHITE PEOPLE,288,2015-01-24,2,17:50,1,8.0
411,tt2326554,A GIRL WALKS HOME ALONE AT NIGHT,288,2015-01-29,2,21:30,1,8.0
1166,tt2357291,RIO 2,288,2014-06-15,2,12:30,1,8.0
546,tt2375605,THE ACT OF KILLING,288,2013-09-13,1,18:30,1,8.0
64,tt2379713,SPECTRE,288,2016-01-07,1,20:30,1,8.0
429,tt2396566,20 FEET FROM STARDOM,288,2014-01-18,2,16:50,1,8.0
88,tt2446980,JOY--MUST END TONIGHT!!,288,2016-02-10,1,18:20,1,8.0
1161,tt2458776,BEARS,288,2014-06-03,1,18:30,1,8.0
944,tt2473602,GET ON UP,288,2014-08-31,1,17:45,1,8.0
483,tt2576852,THE TALE OF PRINCESS KAGUYA - In English,288,2014-12-26,1,12:35,1,8.0
308,tt2883512,CHEF,288,2014-10-05,1,20:35,2,8.0
33,tt3460252,THE HATEFUL EIGHT (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/364?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),288,2016-02-23,1,20:35,1,8.0
163,tt3844362,THE OVERNIGHT,288,2015-07-18,2,19:30,1,8.0
597,tt4044364,CITIZENFOUR,288,2015-01-02,1,14:45,1,8.0
293,tt2326554,A GIRL WALKS HOME ALONE AT NIGHT,289,2015-03-28,1,21:40,1,8.0
229,tt2464812,LICKS,289,2013-12-29,1,21:15,1,8.0
151,tt2788716,WELCOME TO ME,289,2015-05-14,1,19:00,1,8.0
513,tt0454876,LIFE OF PI (2 for 1 Wednesday),290,2013-01-16,2,19:00,2,6.0
580,tt1535108,ELYSIUM,290,2013-10-30,1,19:00,1,8.0
1145,tt2316411,ENEMY,290,2014-04-23,2,21:30,1,8.0
990,tt2920540,"20,000 DAYS ON EARTH (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/976320>Purchase Tickets Online</a>)",290,2014-12-09,1,19:00,1,8.0
1174,tt1441395,UNDER THE SKIN,291,2014-06-11,1,20:50,1,8.0
635,tt1980929,BEGIN AGAIN,291,2014-08-23,2,17:00,1,8.0
213,tt2024544,12 YEARS A SLAVE,291,2014-01-02,2,17:45,1,8.0
1151,tt2278388,THE GRAND BUDAPEST HOTEL,291,2014-07-20,1,14:55,1,8.0
1091,tt0051554,HORROR OF DRACULA (Thrillville Theater) (<a target=”_blank” href=http://brownpapertickets.com/event/466265>Purchase Tickets Online</a>),292,2013-10-13,2,18:00,1,8.0
1155,tt0089791,PEE-WEE'S BIG ADVENTURE,292,2014-08-14,2,19:00,1,8.0
724,tt0107048,GROUNDHOG DAY (<a target=”_blank” href=http://brownpapertickets.com/event/1196008>Purchase Tickets Online</a>),292,2015-02-02,1,21:30,1,8.0
1170,tt0831387,GODZILLA,292,2014-07-16,1,21:15,1,8.0
271,tt1216491,KILL THE MESSENGER - MUST END TONIGHT!,292,2014-12-03,2,21:30,1,8.0
269,tt1571249,THE SKELETON TWINS,292,2014-11-26,2,19:00,1,8.0
1181,tt1646971,HOW TO TRAIN YOUR DRAGON 2,292,2014-07-24,1,19:00,1,8.0
674,tt1800241,AMERICAN HUSTLE,292,2014-04-18,2,19:30,1,8.0
311,tt1821641,THE CONGRESS,292,2014-09-20,2,20:45,1,8.0
1236,tt1937390,NYMPHOMANIAC VOLUME 1,292,2014-04-18,1,21:30,1,8.0
1146,tt2281587,MUPPETS MOST WANTED,292,2014-04-25,1,16:00,1,8.0
1169,tt2301592,THE DANCE OF REALITY,292,2014-07-19,1,21:55,1,8.0
64,tt2379713,SPECTRE,292,2016-01-03,1,20:20,1,8.0
1074,tt2404181,BELLE,292,2014-07-26,2,16:20,1,8.0
1161,tt2458776,BEARS,292,2014-06-08,2,14:55,1,8.0
68,tt3076658,CREED (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/256?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),292,2016-02-06,1,15:15,1,8.0
1019,tt3172532,DIARY OF A TEENAGE GIRL,292,2015-10-02,1,20:15,1,8.0
840,tt0071615,THE HOLY MOUNTAIN,293,2014-11-11,1,21:15,1,8.0
400,tt1170358,THE HOBBIT: THE DESOLATION OF SMAUG,293,2014-02-08,1,15:30,1,8.0
1151,tt2278388,THE GRAND BUDAPEST HOTEL,293,2014-07-08,2,21:30,1,8.0
235,tt2278871,BLUE IS THE WARMEST COLOR,293,2014-01-10,2,21:00,1,8.0
968,tt2782392,LITTLE SAINTS (<a target=”_blank” href=http://brownpapertickets.com/event/1419249>Purchase Tickets Online</a>),293,2015-04-06,1,21:30,1,8.0
520,tt0091790,PRETTY IN PINK (Parkway Classics),294,2013-01-31,2,22:00,2,6.0
751,tt0094517,MYSTERY MYSTERY SCIENCE THEATER 3000 (FNL) (<a target=”_blank” href=http://brownpapertickets.com/event/2467221>Purchase Tickets Online</a>),294,2015-12-11,2,22:30,2,8.0
1032,tt0095489,THE LAND BEFORE TIME (New Parkway Family Classics),294,2013-05-25,2,12:30,1,5.0
970,tt0120630,CHICKEN RUN (New Parkway Family Classics),294,2013-02-08,1,16:00,1,6.0
282,tt0401792,SIN CITY (Parkway Classics) (<a target=”_blank” href=http://www.brownpapertickets.com/event/433213>Purchase Tickets Online</a>),294,2013-08-29,2,21:30,1,6.0
1099,tt1483797,REDLINE (Animation KO!) (<a target=”_blank” href=http://brownpapertickets.com/event/845293>Purchase Tickets Online</a>),294,2014-09-04,2,21:30,1,8.0
387,tt1798188,FROM UP ON POPPY HILL,294,2013-06-12,1,18:30,1,6.0
672,tt1798709,HER,294,2014-04-04,2,18:30,1,8.0
817,tt1907668,FLIGHT,294,2013-01-04,1,21:30,1,6.0
216,tt2042568,INSIDE LLEWYN DAVIS,294,2014-02-19,1,21:30,1,8.0
327,tt2096673,INSIDE OUT,294,2015-10-18,1,16:15,1,8.0
636,tt2103281,DAWN OF THE PLANET OF THE APES,294,2014-08-23,1,17:25,2,8.0
825,tt2132285,THE BLING RING,294,2013-07-11,2,19:00,1,6.0
1146,tt2281587,MUPPETS MOST WANTED,294,2014-05-25,2,14:30,1,8.0
487,tt2321549,THE BABADOOK,294,2015-01-31,1,21:40,1,8.0
289,tt2756032,THE ONE I LOVE,294,2014-09-17,2,19:00,1,8.0
653,tt3549508,NAS: TIME IS ILLMATIC,294,2014-10-11,2,21:55,2,8.0
840,tt0071615,THE HOLY MOUNTAIN,295,2014-11-08,2,21:35,1,8.0
482,tt0424359,A POEM IS A NAKED PERSON (<a target=”_blank” href=http://www.brownpapertickets.com/event/2149674>Purchase Tickets Online</a>),295,2015-08-18,2,18:50,1,10.0
774,tt1605717,FRANK,295,2014-09-28,1,20:45,1,8.0
447,tt2802144,KINGSMAN: SECRET SERVICE,295,2015-04-19,1,17:30,1,8.0
36,tt3170832,ROOM,295,2016-01-10,2,12:45,1,8.0
488,tt0319343,ELF,296,2015-12-19,2,21:45,2,8.0
25,tt0475290,HAIL CAESAR! (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/537?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),296,2016-03-27,2,20:50,1,8.0
1020,tt0478970,ANT-MAN,296,2015-10-03,2,17:00,1,8.0
214,tt0790636,DALLAS BUYERS CLUB,296,2014-03-13,1,19:00,1,8.0
596,tt0816692,INTERSTELLAR,296,2014-12-29,1,15:30,1,8.0
1170,tt0831387,GODZILLA,296,2014-06-28,1,16:15,1,8.0
237,tt1311071,KILL YOUR DARLINGS,296,2013-11-29,2,21:40,1,8.0
188,tt1398426,STRAIGHT OUTTA COMPTON,296,2015-11-10,1,20:30,1,8.0
1034,tt1623205,OZ THE GREAT AND POWERFUL,296,2013-05-22,2,18:30,1,6.0
712,tt1821549,NEBRASKA,296,2014-03-29,1,15:45,1,8.0
296,tt1865505,SONG OF THE SEA,296,2015-03-13,2,16:00,1,8.0
1154,tt1877832,X-MEN: DAYS OF FUTURE PAST,296,2014-07-26,2,21:20,1,8.0
1147,tt2013293,THE WIND RISES (subtitled),296,2014-06-05,1,21:10,1,8.0
810,tt2053463,SIDE EFFECTS,296,2013-04-12,2,19:15,1,6.0
21,tt2267968,KUNG FU PANDA 3 (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/453?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),296,2016-03-12,2,12:00,1,8.0
1151,tt2278388,THE GRAND BUDAPEST HOTEL,296,2014-08-16,2,17:25,2,8.0
673,tt2294629,FROZEN,296,2014-03-26,1,18:30,1,8.0
487,tt2321549,THE BABADOOK,296,2015-01-15,1,21:30,1,8.0
411,tt2326554,A GIRL WALKS HOME ALONE AT NIGHT,296,2015-02-21,2,21:55,1,8.0
376,tt2395427,AVENGERS: AGE OF ULTRON,296,2015-07-25,1,16:30,1,8.0
678,tt2406422,WALKING THE CAMINO (<a target=”_blank” href=http://brownpapertickets.com/event/639327>Purchase Tickets Online</a>),296,2014-04-11,2,20:30,1,8.0
483,tt2576852,THE TALE OF PRINCESS KAGUYA - In English,296,2015-01-10,1,13:00,1,8.0
123,tt2582496,ME AND EARL AND THE DYING GIRL,296,2015-08-04,2,21:30,1,8.0
326,tt2872750,SHAUN THE SHEEP,296,2015-10-10,2,14:50,1,8.0
140,tt3397884,SICARIO,296,2015-12-01,1,21:00,1,8.0
149,tt3416742,WHAT WE DO IN THE SHADOWS,296,2015-05-25,1,21:15,1,8.0
33,tt3460252,THE HATEFUL EIGHT (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/371?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),296,2016-02-25,1,20:25,1,8.0
65,tt3682448,BRIDGE OF SPIES,296,2015-12-26,1,17:30,1,8.0
66,tt4594834,CHI-RAQ,296,2015-12-28,1,17:30,1,8.0
554,tt0091419,LITTLE SHOP OF HORRORS (Reel Rock) (<a target=”_blank” href=http://brownpapertickets.com/event/893976>Purchase Tickets Online</a>),298,2014-10-24,2,22:30,1,8.0
286,tt1706620,SNOWPIERCER,298,2014-08-24,2,20:10,1,8.0
850,tt1911658,THE PENGUINS OF MADAGASCAR,298,2014-12-27,1,12:20,1,8.0
1236,tt1937390,NYMPHOMANIAC VOLUME 1 (Must end tonight!),298,2014-04-23,1,21:10,1,8.0
1191,tt1959490,"NOAH, with post-film discussion",298,2014-05-17,2,17:30,1,8.0
1147,tt2013293,THE WIND RISES,298,2014-04-27,1,18:15,1,8.0
202,tt2229499,DON JON,298,2013-11-24,2,19:20,1,8.0
468,tt2402085,JIMI: ALL IS BY MY SIDE,298,2014-11-01,1,21:45,1,8.0
119,tt3079380,SPY,298,2015-08-28,1,18:00,1,8.0
149,tt3416742,WHAT WE DO IN THE SHADOWS,298,2015-06-30,1,19:30,1,8.0
595,tt1951265,THE HUNGER GAMES: MOCKINGJAY PART 1,299,2015-01-19,2,14:45,1,8.0
177,tt0082694,THE ROAD WARRIOR (New Parkway Cult Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2245430>Purchase Tickets Online</a>),300,2015-09-18,2,22:30,1,8.0
698,tt0420293,THE STANFORD PRISON EXPERIMENT--MUST END TONIGHT!!,300,2015-09-03,1,19:00,1,8.0
266,tt1065073,BOYHOOD,300,2015-01-25,2,15:30,1,8.0
1162,tt1714915,ONLY LOVERS LEFT ALIVE,300,2014-05-30,2,21:30,1,8.0
730,tt1783732,John Dies at the End,300,2013-03-02,1,21:55,1,6.0
873,tt1866249,THE SESSIONS,300,2013-01-12,2,11:30,2,6.0
1191,tt1959490,NOAH,300,2014-05-09,2,19:30,1,8.0
136,tt2076220,Holy Motors,300,2013-01-01,2,19:30,1,6.0
242,tt2179116,THE KINGS OF SUMMER,300,2013-08-10,1,18:30,1,8.0
138,tt2340650,EAST SIDE SUSHI,300,2015-11-20,1,20:00,1,8.0
1074,tt2404181,BELLE,300,2014-07-17,1,19:00,1,8.0
1074,tt2404181,BELLE,300,2014-07-24,2,18:30,1,8.0
151,tt2788716,WELCOME TO ME,300,2015-05-12,2,21:30,1,8.0
117,tt2991472,"CALIFORNIA HIGH, co-presented by the Video Project and featuring a post-film discussion (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/373?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>)",300,2016-03-22,2,19:00,1,10.0
36,tt3170832,ROOM,300,2015-11-20,2,19:10,1,8.0
664,tt3235888,IT FOLLOWS,300,2015-04-26,2,20:40,1,8.0
395,tt1229340,ANCHORMAN 2,301,2014-01-23,1,21:30,1,8.0
1174,tt1441395,UNDER THE SKIN,301,2014-06-05,2,19:00,1,8.0
103,tt1951266,THE HUNGER GAMES: MOCKINGJAY PART 2 (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/309?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),301,2016-02-15,1,14:35,1,8.0
308,tt2883512,CHEF,301,2014-10-09,1,19:00,1,8.0
362,tt0420293,THE STANFORD PRISON EXPERIMENT,302,2015-08-27,1,19:00,1,8.0
826,tt1343092,THE GREAT GATSBY,302,2013-07-17,1,21:20,1,6.0
188,tt1398426,STRAIGHT OUTTA COMPTON,302,2015-11-13,2,21:10,1,8.0
340,tt1588173,WARM BODIES,302,2013-03-16,2,21:45,1,6.0
825,tt2132285,THE BLING RING,302,2013-07-05,1,20:15,1,6.0
202,tt2229499,DON JON,302,2013-11-18,2,21:15,1,8.0
265,tt2267998,GONE GIRL,302,2014-12-10,1,21:00,1,8.0
295,tt2305051,WILD,302,2015-02-26,2,18:45,1,8.0
165,tt2395427,AVENGERS: AGE OF ULTRON,302,2015-07-19,1,15:00,1,8.0
284,tt2872732,LUCY,302,2014-09-04,1,19:00,1,8.0
153,tt3674140,THE SALT OF THE EARTH (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1558334>Purchase Tickets Online</a>),302,2015-05-26,1,18:30,1,8.0
840,tt0071615,THE HOLY MOUNTAIN,303,2014-11-09,2,20:10,1,8.0
120,tt1392190,MAD MAX: FURY ROAD,303,2015-09-13,1,20:45,1,8.0
1159,tt1935156,JODOROWSKY'S DUNE,303,2014-06-08,2,19:15,1,8.0
1161,tt2458776,BEARS,303,2014-05-25,1,13:00,1,8.0
62,tt3659388,THE MARTIAN,303,2016-01-14,2,20:30,1,8.0
236,tt0082474,THE GREAT MUPPET CAPER (New Parkway Family Classics),304,2013-12-07,1,12:30,1,8.0
695,tt0083866,E.T. THE EXTRA-TERRESTRIAL (Free Outdoor Movie Night),304,2015-05-16,1,20:00,2,8.0
680,tt0108281,"TAI CHI MASTER, co-presented by Soja Martial Arts (Martial Arts Matinee) (<a target=”_blank” href=http://brownpapertickets.com/event/583861>Purchase Tickets Online</a>)",304,2014-04-12,2,15:00,1,8.0
92,tt0347149,HOWL'S MOVING CASTLE (English Version),304,2016-02-10,2,18:45,1,8.0
412,tt1100089,FOXCATCHER,304,2015-02-11,1,21:00,1,8.0
298,tt1109624,PADDINGTON (Party at the Parkway),304,2015-03-08,2,13:00,1,8.0
908,tt1213663,THE WORLD'S END,304,2013-10-15,1,21:00,1,8.0
188,tt1398426,STRAIGHT OUTTA COMPTON,304,2015-10-12,2,20:45,1,8.0
428,tt1453405,MONSTERS UNIVERSITY,304,2013-09-18,1,18:30,1,8.0
233,tt1454468,GRAVITY,304,2013-12-07,1,17:45,1,8.0
269,tt1571249,THE SKELETON TWINS,304,2014-11-23,1,19:00,1,8.0
1185,tt1621046,CESAR CHAVEZ (Baby Brigade),304,2014-04-26,2,13:00,2,8.0
